3.96963454642557,4.67232050339855,0.832161599923558
3.96475165941863,4.70360085019167,0.781944380612341
3.96658274204623,4.712729810985,0.736654231201642
3.96993972686351,4.69895309804014,0.69554623236137
3.98611429007401,4.66489340534535,0.657514734478689
3.97207598992905,4.61563022063423,0.62131277280524
3.96475165941863,4.55736334636821,0.585822188895225
3.96505683985657,4.49608003953447,0.550309077823833
3.95681696803235,4.43661134693764,0.514597343901297
3.9662775616083,4.38229994263655,0.479112906579558
3.9671931029221,4.33526688516654,0.444786238800842
3.93850614175631,4.29704355460425,0.412840001622947
3.97055008773938,4.26921031094131,0.384518929670647
3.9330128938735,4.25370336179545,0.360831417875497
3.95681696803235,4.25260932219572,0.34236352460414
3.9473563744564,4.26750178269067,0.329200649392458
3.92507820248722,4.29859229713028,0.320959500863669
3.96261539635309,4.34408006744697,0.316904030104926
3.94979781795987,4.40004122443704,0.316102066264665
3.9330128938735,4.4610125974399,0.317577756595571
3.97146562905318,4.52116688601323,0.320426607597857
3.93820096131838,4.57574715195611,0.323879125275611
3.97878995956359,4.62231892708866,0.327318393823917
3.98001068131533,4.66145079394439,0.33026993747409
3.96414129854276,4.69662693931416,0.332385298198686
4.00778210116732,4.73345075368919,0.333434291822686
4.01358052948806,4.77841772490072,0.333308868379427
4.04043640802625,4.83763871259544,0.332029880104852
4.08346684977493,4.91585279012444,0.329742429789948
4.10818646524758,5.01591425468319,0.326688786758358
4.12985427634089,5.13874605567401,0.323159226819126
4.14267185473411,5.28360418254304,0.319436043889014
4.18875410086213,5.4484477946709,0.315757775482722
4.2064545662623,5.63026118685085,0.312333081769733
4.28641184100099,5.825282420738,0.309423210299961
4.41611352712291,6.02919435512288,0.307489566942287
4.56321049820706,6.23737380680774,0.307374473857771
4.9242389562829,6.44525840849948,0.310458259792618
5.38506141756313,6.64880602102457,0.318724893932973
5.90997177080949,6.84494152144745,0.334679197376645
6.41779201953155,7.03185913033715,0.361092504157868
6.81055924315251,7.20909241624243,0.400603003637113
7.05989166094453,7.37735505686924,0.455246553878214
7.38826581216144,7.53824191504829,0.526025186736293
7.66018158236057,7.69391181679495,0.612620012848947
8.03128099488823,7.84683103735023,0.713320411019061
8.39597161821927,7.9995644731732,0.825183847957485
8.75761043717098,8.15451766696145,0.944381863253227
9.06919966430152,8.31351753383689,1.0666494350779
9.31303883421073,8.4771999980303,1.18774886380779
9.588921950103,8.64432195357523,1.30388172711731
9.75524528877699,8.81125877038764,1.41201684841525
9.99206530861372,8.97199901900313,1.51012886497931
10,9.11884937824365,1.59734892739472
10,9.24382650288124,1.67401812547313
10,9.34042334033582,1.74161891057242
10,9.40522099065537,1.80255678520402
10,9.43878550146527,1.85978413475774
10,9.44548403345701,1.91629835448544
10,9.43222080545847,1.97459368365083
10,9.40649188812289,2.03618065333448
10,9.37442403149052,2.10129115662611
10,9.33947650251004,2.16885286651342
10,9.30222878470222,2.23675003327729
10,9.2612492143626,2.30230798442706
10,9.21461609700331,2.36287282814555
9.99420157167926,9.16142201103757,2.41633045444638
9.96246280613413,9.10263575043017,2.461431759439
9.88982986190585,9.04100303307882,2.49785708689408
9.86480506599527,8.98009926997788,2.52603804620106
9.7579919127184,8.92301260328836,2.54682746156138
9.70366979476615,8.87127169595902,2.5611425121228
9.60936903944457,8.82448386549332,2.56969317219873
9.56694895857176,8.78078954738471,2.57285848256796
9.44243533989471,8.73784005286459,2.57071099565515
9.33836881055924,8.69375596073918,2.56314075636697
9.18211642633707,8.64754142011778,2.55001098838599
9.06553749904631,8.59870687398006,2.53128994045964
8.89951934081025,8.54625772024174,2.5071352145339
8.72709239337758,8.48754577683938,2.4779396075754
8.57419699397269,8.41759000112037,2.44436434462508
8.3566033417258,8.32929618006265,2.40737932261441
8.1533531700618,8.21462116356437,2.36830592519701
8.0157167925536,8.0663136446401,2.32883125936218
7.80910963607233,7.87961342977587,2.2909507381037
7.6235599298085,7.65332023339652,2.25680937394916
7.45571068894484,7.38993352448539,2.22844848440683
7.27473868925002,7.09497340605633,2.20750833992389
7.1108567940795,6.77591870596851,2.1949670884536
